type,number,question,answer
choice,20,"通信系统必须具备的三个基本要素是（）。
 （A）终端、电缆、计算机 
 （B）信号发生器、通信线路、信号接收设备
（C）信源、通信媒体、信宿
 （D）终端、通信设施、接收设备",C
choice,21,"下面哪种缆线最容易受到电磁干扰？（）
 （A）同轴电缆 （B）UTP （C）光缆 （D）STP",B
choice,22,"下面哪种电缆使用BNC连接器？（）
（A）UTP （B）粗同轴电缆 （C）细同轴电缆 （D）光缆",C
choice,23,"在计算机网络中，（）的覆盖范围是一个城市，距离常在10～150km之间。 
（A）骨干网 （B）局域网 
（C）城域网 （D）广域网",C
choice,24,"支架、吊架的安装位置的水平和垂直允许偏差均为（）。
（A）±5mm （B）±5 cm （C）±5dm （D）±5m",A
choice,25,"线槽拐直角弯时，其最小的弯曲半径不应小于槽内最粗电缆外径的（）。
（A）5倍 （B）10倍 （C）15倍 （D）20倍",B
choice,26,"综合布线系统中，预埋在墙体中的暗管外径不宜超过（）。
（A） 25 mm （B） 32mm （C） 50 mm （D） 80mm",C
choice,27,"综合布线中，直线布管每（）应设置过线盒，有拐弯的管段长度不超过（ C ）应设置过线盒。
（A） 20m、20m （B） 20m、30m 
（C） 30m、20m （D）30m、30m",C
choice,28,"光缆中继段测试中使用稳定光源和光功率计进行的测试项目是()。（A）光纤线路衰减系数( dB/km)及传输长度测试 
（B）光纤通道总衰减测试
（C）光纤后向散射曲线测试
（D）偏振模色散PMD测试",B
choice,29,"距贯通地线（）范围内的铁路建筑物构筑物的接地装置应与综合接地系统等电位连接。
（A）20m （B） 30m （C） 40m （D） 50m",A
choice,30,"架空线路工程中，一般情况下市区杆距为()m。
（A）35～40 （B）45～50 （C）55～60 （D）65～70",A
choice,31,"吊线原始垂度在20℃以下安装时和在20℃以上安装时，允许偏差分别不大于标准垂度的()。
 （A）10%，5% （B）5%，10% （C）15%，10% （D）10%，15%",A
choice,32,"管道线路工程中，选用管孔的总体原则是()。
 （A）先上后下，先侧后中 （B）先下后上，先侧后中 
（C）先上后下，先中后侧 （D）先下后上，先中后侧",B
choice,33,"（）基本设计思想是在1550nm窗口工作波长区具有合理的较低的色散，足以支持10Gbit／s的长距离传输而无需色散补偿，从而节省了色散补偿器及其附加光放大器的成本。 
（A） G．652常规单模光纤 
（B） G．653色散位移单模光纤 
（C） G．654非零色散位移光纤 
（D） G．655非零色散位移光纤",D
choice,34,"光电缆走线架位置偏差不应大于50mm；水平度偏差不应大于（），垂直偏差不应大于（ B ）。
（A） 2‰、2 mm （B） 2‰、3 mm
（C） 3‰、2 mm （D） 3‰、3 mm",B
choice,35,"对于管道光缆敷设，下列说法不正确的是()。
 （A）光缆应在管道进、出口处采取保护措施
（B）光缆在人孔内子管外的部分应使用塑料软管保护
（C）光缆在人孔内应居中间布放通过
（D）光缆接头盒应安装在常年积水水位线以上",C
choice,36,"典型六类电缆的弯曲半径应大于()。
（A）20mm （B）30mm （C）40mm （D）50mm",D
choice,37,"硅芯管在人孔内余留长度不小于()，以便于气流敷设光缆时设备与塑料管连接。
（A）100mm （B）200mm （C）300mm （D）400mm",D
choice,38,"φ40/30mm硅芯管转角处的弯曲半径的最小值要求是()。
（A）400mm （B）500mm （C）600mm （D）700mm",B
choice,39,"光缆吹放速度宜控制在() m/min之间。
 （A）20～50 （B）60～90 （C）100～120 （D）130～150",B
choice,40,"下面那些功能不属于铁路数字交换系统的系统安全功能（）。
 （A）2M数字环自愈功能 （B）冗余设备自动倒换功能 
 （C）断电直通功能 （D）断电重启功能",D
choice,41,"5G的关键技术是（）。
（A）大规模天线阵列(massive MIMO)，基于滤波器组的多载波技术(FBMC）
（B）智能天线、超密集组网、新型多址
（C）新型网络架构（SDN/NFV）、OFDM
（D）多输入多输出技术(MIM0) 、新型网络架构（SDN/NFV）",A
choice,42,"通信机房所有交直流用电及配电设备均应采取接地保护。交流保护接地线应从（）专引。
（A）电池室接地排 （B）接地汇集线上
（C）交换机房接地排 （D）传输机房接地排",B
choice,43,"采用气流敷设光缆时，吹缆前应将适量润滑剂加入管内。润滑剂的加入量直接关系到()。
（A）管孔内壁光滑度 （B）吹缆长度及速度
（C）管道径路坡度 （D）管道径路弯曲度",B
choice,44,"下面哪种不是轨道交通工程建设无线场强分布的三阶段场强调试() 。（A）漏缆布放后的初次场强测试和调整
（B）设备加载后的场强调试
（C）系统动态场强覆盖调试
（D）运营期内定期的场强覆盖测试",D
choice,45,"下面那些接口不属于铁路数字交换系统的用户侧接口（）。
（A）U接口 （B）Z接口 
（C）PRI接口 （D）共总/共分接口",C
choice,46,"SDH设备平均发送光功率的测试点在()点。 
（A）R点 （B）S点 （C）M点 （D）N点",B
choice,47,"从狭义来讲，NGN特指以（）设备为控制中心，能够实现业务与控制、接入与承载相分离各功能部件之间采用标准的协议进行互通。
 （A）多业务传送平台 （B）软交换
（C）智能光网络 （D）无源光网络",B
choice,48,"兆欧表测量时，转动兆欧表手把保持平均转速()r/min，发现指针指零马上停止摇动，防止线圈损坏。
（A）50 （B）90
（C）120 （D）150",C
choice,49,"数字通信系统中，将时钟不是同出一源，而且又没有统一的标称频率或相应的数量关系的各个输入支路信号进行复接，称为（）。
（A）同步复接 （B）准同步复接 （C）异步复接 （D）伪同步码",C
choice,50,"SDH传输设备系统级测试不需要测试()项目。
（A）输入抖动容限测试 （B）误码测试
（C）输出抖动测试 （D）网管功能测试",A
choice,51,"用耐压测试仪测试对称电缆的电气绝缘强度，时间为（）。
（A） 1min （B） 2 min （C） 3min （D） 4min",B
choice,52,"光电缆沟开挖中，在坡度＞（）、坡长＞（ C ）的陡坡地段，按照S形开挖光电缆沟。
（A） 15°、 20m （B） 25°、25m
（C） 30°、 30m （D） 45°、40m",C
choice,53,"在管道的一个管孔内可布放多根塑料子管，每根子管中可穿放最多()条光缆。
（A）一 （B）二 （C）三 （D）四",A
choice,54,"在光传输设备中，光发射机的作用不包括（）。 
（A）由调制电路将模拟电信号转换成数字电信号 
（B）由光源产生光纤通信系统所需要的载波 
（C）输人接口在电／光之间解决阻抗、功率及电位的匹配问题 
（D）线路编码包括码型转换和编码",A
choice,55,"当需要进行本站光发盘与光收盘对接时，特别要注意的方面是（）。
（A）阻抗匹配 （B）相应端口接光衰耗器 （C）码型一致 （D）工作波长",B
choice,56,"人工开挖电缆沟时，相邻两人间的安全距离不应()。
（A）＞2 m （B）＞3 m （C）＜2m （D）＜3 m",D
choice,57,"电源线路第二级限压型浪涌保护器的连接相线铜导线最小截面积为（）。
（A）16 （B）10 （C）6 （D）4",B
choice,58,"通信电源应急处理的核心是保障() 。 
（A）交流供电不中断 （B）直流供电不中断
（C）电池供电不中断 （D）整流模块供电不中断",B
choice,59,"将基础直流电源的电压变换成通信设备所需要的各种直流电压的设备是()。
（A）整流设备 （B）逆变器
（C）直流变换器(DC/DC) （D）交流不间断电源(UPS)",C
choice,60,"专用调度系统用户线绝缘电阻及馈电电流分别不小于（）。
（A）10kΩ，10mA （B）15kΩ，15mA 
（C）20kΩ，18mA （D）30kΩ，25mA",C
choice,61,"咽喉区的视频信息从采集点至存储服务器依次通过下列设备传送（）。
（A）摄像机、光端机、交换机、传输设备、编码器
（B）摄像机、光端机、编码器、交换机、传输设备
（C）摄像机、交换机、编码器、传输设备、光端机
（D）摄像机、光端机、交换机、编码器、传输设备",B
choice,62,"应急通信系统无论采取何种接入方式，现场设备开通时间应不大于（）。
（A）2小时 （B）1小时 （C）30分钟 （D）20分钟",C
choice,63,"现场监控设备的扩展方式为（）。
（A） 通过485总线增加模块 （B）通过232接口增加模块
（C）增加监控终端 （D）增加传感器",A
choice,64,"基站设备在出厂时大部分参数已经进行了测试，但由于在运输、安装中的颠簸及在运行过程中产生的老化现象，需要对基站()重新进行检测、功率校准及线性调整。
（A）经纬度 （B）天线增益 
（C）射频部分 （D）天线半功率角",C
choice,65,线缆绑扎符合要求的()。,D
choice,66,"电磁波在自由空间的传播速度为（）。
（A）1×108 m/s （B）3×108 m/s （C）2.5×108 m/s （D）3×106 m/s",B
choice,67,"基站射频部分功率过小，会严重影响基站的()。 
（A）拥塞程度 （B）覆盖范围 （C）网络负荷 （D）通话质量",B
choice,68,"无线电频率一般指（）的频率范围内发射无线电波的无线电频率的总称。
 （A）3MHz--3GHz （B）3KHz--3000GHz 
 （C）9KHz--3000GHz （D）3Hz--3000GHz",B
choice,69,"No.7信号方式是采用（）的适合于数字网的信号方式。
（A）16kbit/s （B）32kbit/s （C）64kbit/s （D）128kbit/s",C
choice,70,"GSM-R移动通信系统收发频率间隔为（）。
（A）90MHz （B）45MHz （C）35MHz （D）25MHz",B
