type,number,question,answer
comprehensive,3,驼峰信号控制按钮的种类及作用？,"定速按钮：用来开放定速信号；
加速按钮：用来开放加速信号；
减速按钮：用来开放减速信号；
后退按钮：用来开放后退信号；
调车按钮：用来开放调车信号；
停车按钮：用来关闭驼峰信号。
4试述转辙机单项调试的主要内容。
转辙机单项调试包括电缆通道、道岔密贴、道岔转换、道岔开向室内外一致性、切断表示的检查，并应按下列要求进行调试：
（1）检查确认组合到分线盘、分线盘至转辙机电缆通道正确。
（2）道岔密贴检查
1）单点牵引道岔牵引点及多点牵引道岔第一牵引点中心线处密贴尖轨（心轨）与基本轨（翼轨）间有4 mm及以上水平间隙时，其余密贴段牵引点中心线处有6 mm及以上水平间隙时，不应锁闭或接通表示。
2）直向通过速度大于120 km/h小于或等于160 km/h的道岔，尖轨牵引点间有10 mm及以上水平间隙时，不应接通道岔表示。
3）直向通过速度大于160 km/h的道岔，尖轨的密贴段，在牵引点间设密贴检查器，有5 mm及以上水平间隙时，不应接通道岔表示。
4）用于道岔表示系统的密贴检查装置，第一牵引点处尖轨与基本轨、心轨与翼轨密贴有4mm及以上间隙时，不得接通道岔表示。
（3）道岔转换检查
在正常转动时，摩擦连接器不空转，作用良好；道岔因故不能转换到底时，摩擦连接器应空转。摩擦转换力应调整符合产品技术要求。
（4）道岔位置室内外一致性检查
通过室内操纵道岔转换，核对启动继电器（2DQJ）与操纵意图一致，道岔实际开向应与室内操纵意图一致，定反位表示继电器与道岔实际开向一致。
（5）切断表示检查
断开转辙机和密贴检查器中任意一组表示接点时，必须切断表示电路。"
comprehensive,5,在既有机械室内施工时，应符合的安全要求是什么？,"在既有机械室内施工时，应符合下列安全要求：
（1）过渡施工或更换设备时应办理要点申请手续，经车站值班员同意，并在设备运行维护人员的配合下方可施工。施工前应向设备运行维护人员交底。
（2）施工单位进入机械室前应向设备管理单位值班人员递交当日工作单，明确责任人、施工范围、施工时间。
（3）进入既有机械室施工后，应遵守设备管理单位相关规定，并对既有设备进行可靠防护。
（4）应在设备管理人员的配合下，确认新设备与既有设备结合部位的实物与图纸相符。新增配线及拆除线均应标识清楚。
（5）施工人员查线时，不得影响既有设备使用。
（6）室内施工用电和新设备导通试验严禁使用既有设备电源。
（7）施工完毕必须对更换后的设备进行试验，经设备管理单位确认合格后交付使用。
（8）改造施工中，室内拆除废弃设备和配线时，应在施工点内进行，并做好防护措施。"
comprehensive,6,轨道电路试验内容有哪些？,"轨道电路试验内容有：
（1）在轨道电路空闲的情况下，接收端的接收设备应可靠工作，轨道继电器可靠吸起，电压或电流符合设备技术文件规定。
（2）用标准分路电阻或按设计规定，在轨道电路区段内任何一处（不含死区段）分路，均应使接收端的接收设备可靠地停止工作，轨道继电器可靠落下。
（3）轨道电路极性交叉正确。
（4）机车进入轨道电路区段入口端接收最小信号电流，至出口端接收最大信号电流，应能使机车信号可靠工作。"
comprehensive,7,室内配线完成后，插装设备前，如何判断短路、混电、接地？,"设备插装前，应检查机柜内电源配线静态有无短路混电现象。在机柜不带电的情况下，每个断路器置于“断开”位置（或保险管不插），使用万用表的低阻档分别在每个机柜内部电源分线端子上，测量每一种电源两个极性之间的电阻值，判断有无短路及混电现象。如测试的电阻值接近零欧姆，则说明有短路，需查找处理。再用每个端子去和其它电源端子交叉测量，发现电阻接近零时，则说明有混电。用这样的方法可以检查出静态的混电及短路。
用兆欧表测试每个机柜配线判断有无接地现象。"
comprehensive,8,ZY（J）7型电液转辙机如何安装和调整？,"ZY（J）7型电液转辙机安装和调整的方法是：
（1）电机组油泵组的电机、油泵间联轴器配合良好，转动时无卡阻、别劲现象。
（2）油路系统的油缸、动作杆动作平稳，无颤抖。油路系统各接头部分无泄漏。
（3）油缸连续往复动作20次后，活塞杆两端油膜不成滴。
（4）溢流阀调整灵活，溢流压力应调整为额定转换力压力的1.1～1.3倍。
（5）胶管总成外露部分及与槽钢进出口处防护措施齐全，转角处弯曲半径不应小于150mm，进出口端应留有足够余量，以防列车震动受力，新设胶管总成外层应无龟裂。
（6）电液转辙机应使用YH-10号航空液压油，油箱油位应保持在油标上、下标记之间。
（7）接点组安装牢固，接点片不歪斜、无伤痕。动接点打入静接点时，动接点在静接点组内接触深度不应小于4mm，与静接点座有3mm以上的间隙,接点接触压力不应小于4N。
（8）遮断器的常闭接点应接触良好。在摇把插入时，常闭接点应可靠断开；摇把取出后，非人工恢复不得接通常闭接点。"
comprehensive,9,ZD（J）9型交流电动转辙机如何安装和调整？,"ZD（J）9型交流电动转辙机安装和调整的方法是：
（1）转辙机在供给额定电源电压、输出额定转换力的条件下，滚珠丝杠应转动灵活，回珠无卡阻。
（2）自动开闭器：绝缘座安装牢固、完整、无裂纹；动接点打入静接点时，动接点在静接点组内接触深度不应小于4mm，与静接点座有3mm以上的间隙，接点接触压力不应小于4N；用手扳动动接点时，摆动量不应大于1mm。
（3）当锁闭（检查）柱因故落在锁闭（表示）杆上平面时，动接点环的断电距离不应小于2.5mm，与另一侧接点不应小于2mm。
（4）转辙机内滚珠丝杠、动作杆、表示杆、齿轮组、锁闭铁等应采用规定的油脂润滑。"
comprehensive,10,S700K型电动转辙机如何安装和调整？,"S700K型电动转辙机的安装方法是：
（1）连好基础托板，但不要急于紧固各连接螺栓。
（2）转辙机就位，连接好各连接杆，调整基础托板位置，使转辙机的动作杆、连接杆和外锁闭装置的锁闭杆在同一条直线上；检查转辙机的高度，然后紧固连接螺栓。
（3）调整直连接杆长度，使外锁闭动程在尖轨（心轨）定位或反位时均等，其偏差不能超过2mm。
（4）调整表示连接杆的连接铁，使转辙机表示缺口内的两侧间隙相等。
（5）转辙机安装在道岔正线一侧。靠近钢轨一侧的机壳应与正线基本轨平行，其偏差（转辙机外壳两端的距离）小于或等于5mm。
（6）单操转辙机，试验4mm不锁闭。
（7）最后检查、紧固全部螺栓，并采取防松措施。丝扣余量一般规定为5～10mm。"
comprehensive,11,道岔融雪用电加热元件安装有哪些要求？,"道岔融雪用电加热元件安装的要求有：
（1）在电加热元件安装和配线前应用500伏兆欧表进行冷态绝缘测试，电加热元件中心电热材料和金属外壳间绝缘电阻不应小于25MΩ。
（2）在电加热元件安装前，应对安装部位的钢轨表面进行油污及锈层的打磨处理，并清洗干净。
（3）电加热元件直把手过渡段用专用卡具固定在轨腰上，距尖轨尖端距离不小于100mm。
（4）电加热元件应安装在基本轨（翼轨）内侧轨腰，两根平行的电加热元件间隙应不小于20mm，同一钢轨上纵向同侧安装的相邻电加热元件间隙不小于100 mm，并保证道岔滑床板处钢轨上有加热元件。
（5）在每个轨枕间至少安装1组卡具对电加热元件进行固定，电加热元件与钢轨表面接触良好。"
comprehensive,12,简述相邻无线闭塞中心（RBC）间接口调试内容：,"相邻无线闭塞中心（RBC）间接口调试内容有：
（1）移交RBC到接收RBC的预告信息：RBC编号、移交列车编号、应答器编号、RBC时间戳、是否需要应答、列车操作模式与列车数据等。
（2） 移交RBC到接收RBC的进路信息：RBC编号、移交列车编号、应答器编号、RBC时间戳、是否需要应答、余下的行车许可距离及精度、移动终端的数目、附加信息等。
（3） 移交RBC到接收RBC的通告信息：RBC编号、移交列车编号、应答器编号、RBC时间戳、是否需要应答等。
（4） 移交RBC到接收RBC的取消信息：RBC编号、移交列车编号、应答器编号、RBC时间戳、是否需要应答等。
（5） 接收RBC到移交RBC的信息进路相关信息。
（6） 接收RBC到移交RBC的信息接管控车责任信息。"
comprehensive,13,在车站值班员室、信号设备机房、电缆间等信号设备处应如何设置接地汇集线？（Q/CR1067.2-2025）,"（1）车站值班员室内控制柜处设置安全接地汇集线，静电地板下方设置电磁屏蔽接地汇集线。未设置静电地板的机房，可在距离地面200mm高度的墙面设置电磁屏蔽接地汇集线。
（2）信号设备机房应设置电源防雷接地汇集线、安全接地汇集线、电缆屏蔽接地汇集线、防雷分线柜通道防雷接地汇集线、电磁屏蔽接地汇集线。
（3）信号设备机房天馈线入口处设置室外接地汇集线。
（4）信号电缆间设置一次成端接地汇集线、安全接地汇集线。"
comprehensive,14,在电力牵引区段无条件停电更换轨道电路设备时，除应办理登记要点手续外，还必须保证牵引电流回流畅通，应符合哪些要求？,"在电力牵引区段无条件停电更换轨道电路设备时，除应办理登记要点手续外，还必须保证牵引电流回流畅通，并应符合下列要求：
（1）更换轨道变压器、电阻器及配线时，严禁切断扼流变压器的轨道侧回路。
（2）更换双轨条轨道电路的扼流变压器连接线时，必须先将两条钢轨与相邻轨道的扼流变压器中点连接好后，方可施工。施工完毕必须将临时连线拆除。
（3）更换双轨条轨道电路扼流变压器的中点连接线（板）时，必须先将两个扼流变压器的中点端子或通过牵引电流的单轨条连接线连接后，方可施工。施工完毕必须将临时连线拆除。
（4）更换钢轨绝缘时，在双轨条轨道电路中严禁断开接向扼流变压器连接线中任何一侧或两个扼流变压器中点的连接线；在单轨条轨道电路中，严禁断开相邻两轨道牵引连接线以及平行轨道牵引轨条之间的连接线。
（5）更换轨端接续线时，不得将双线同时断开。
（6）拆除轨端绝缘时，应先将绝缘两端轨道电路连通，方可更换钢轨接头夹板。"
comprehensive,15,调度集中子系统与联锁子系统接口调试有哪些要求？,"调度集中子系统与联锁子系统接口调试应符合下列要求：
（1）CBI下位机（操作表示机）向CTC自律机传送
①站场表示信息
信号状态、道岔状态、区段状态、按钮状态、表示灯状态和各类报警信息。
②联锁由非常站控模式向分散自律控制模式转换时的数据交换信息。
（2）CTC自律机向CBI发送
①控制命令信息
命令类型、命令按钮顺序、按钮状态表示信息。
②时钟信息
（3）CBI联锁与CTC自律机相互传送控制状态信息
①CBI下位机（操作表示机）主备运行状态和当前控制模式的控制状态信息。
②CTC自律机主备运行状态和允许转回自律模式的控制状态信息。
③CBI和CTC表明自己运行正常和网络畅通的心跳信息。"
comprehensive,16,列控中心（TCC）与联锁（CBI）接口调试有哪些要求？,"列控中心（TCC）与联锁（CBI）接口调试的要求有:
（1）TCC与CBI接口的配置和技术性能应符合设计要求和相关技术标准的规定。
（2）TCC与CBI之间建立正常通信后，有相应的通信状态表示。
（3）TCC应与CBI正确交换信息，包括TCC应向CBI提供区间允许发车信息、区间方向信息、区间监督状态信息、区间闭塞分区状态和灾害防护信息，并接收CBI发送的车站进路信息和信号机状态信息。"
comprehensive,17,简述高压脉冲轨道电路调整要求。,"高压脉冲轨道电路调整要求有：
（1）调整状态：高压脉冲接收端采用JCRC24.7K/7.5K型二元差动继电器，差动比2～3。吸起值：头/尾27/19V，落下值：13.5/9.5V。在最不利的情况下，继电器电压要满足工作值的1.1倍即峰头30V，峰尾21V。原则上调整在40V到55V之间，且头、尾部电压相差不大于10V为宜。
（2）用0.15Ω标准分路电阻线在轨轨道电路送、受电端轨面上分路时，二元差动继电器头部电压≤13.5V、尾部≤9.5V。
（3）应变时间：高压脉冲（一秒三次）1～1.5秒；移频2.5秒。
（4）译码器输入端子选择：400m以上区段，使用1、3端子；400m以下区段，使用1、2端子。"
comprehensive,18,论述ZPW-2000A发送器正常工作应具备的条件及其故障判断.,"（1）发送器正常工作应具备的条件
1) 有24V工作电源，且极性正确。
2) 有且只有一路低频编码条件。
3)有且只有一路载频条件；
4)有且只有一个“-1”“-2”选择条件；
5)功出负载不能短路。
（2）故障判断：当衰耗盘的发送工作指示灯点亮时，表明发送器工作正常；当发送工作指示灯灭灯时表明发送器故障或工作条件不具备。当判断出上述5个工作条件都具备时而发送器仍不工作，则说明发送器故障。用直流电压表在发送器背后将负表笔放在024V上，正表笔在18个低频、4个载频及“-1”“-2”上测量，应该有且只有一个+24V。以此来判断条件是否具备。尤其是在“+1”发送不工作时可用此方法查找原因。另外，可用最简单的方法即与正常工作的发送器调换位置来判定发送器是否故障。"
comprehensive,19,车站大修及区间自闭改造开通的主要测试、试验项目是什么？,"室内：
（1）区间、站内轨道区段、道岔转换、表示对位。
（2）联锁关系试验、电码化码序测试。
（3）轨道电路参数调整。
（4）电源、移频、控制台等各类报警试验。
（5）信号监测、TDCS系统调试。
（6）站（场）联电路、方向电路试验。
室外：
（1）配合室内进行联锁关系、发码、报警试验。
（2）配合室内进行轨道分路、道岔对位、信号对位显示试验。
（3）按要求进行信号机灯光显示、灯端电压、灯丝电流的调整。
（4）进行轨道区段入口电流测试。
（5）道口报警等相关电路试验。
邻站：
（1）配合本站进行站（场）联电路及方向电路试验。
（2）为本站联锁试验提供条件。"
comprehensive,20,分动外锁闭装置如何安装？,"（1）工务先将道岔轨距和岔枕位置调整合适后，电务方可安装外锁闭装置。
（2）按外锁闭装置安装图要求连好两根锁闭板，保证两根锁闭板连接平直，然后用500V的兆欧表测试绝缘电阻不小于100MΩ。
（3）安装燕尾锁块。先将滑块（6mm厚的一侧在外）放入尖轨连接铁槽内，再用销轴、紧固螺栓将燕尾锁块与连接铁、滑块连接，要求滑动、转动自如。
（4）安装尖轨连接铁。用螺栓将尖轨连接铁同燕尾块、尖轨连接。
（5）安装锁闭铁。先将一侧尖轨密贴基本轨，放入连接好的锁闭板，用燕尾块钩住锁闭板，燕尾锁块的燕尾部分装入锁闭板燕尾槽内，将离尖轨一侧的锁闭铁套住，用螺栓将锁闭板与基本轨连接，然后紧固另一侧锁闭铁螺栓。
（6）安装好后，用撬棍来回拨动尖轨，要求尖轨达到定位与反位均密贴良好。若发现尖轨密贴状态不好或不锁闭，可通过增减尖轨锁闭板之间的调整片或通过滑块来进行调整，以达到密贴。
项目部主抓工位制均衡施工的现场管理和制度落实。主要职责是什么？
（1）负责人工、机具、物料等资源管理，按照工位制均衡施工需求进行动态调配；
（2）负责保障工区资源配备，指导工区编制均衡流水施工计划，按照标准模块、标准工位组织施工；
（3）负责做好工位制均衡施工的预警、分析、纠偏工作；
（4）负责收集整理模块化装配式施工、工位制均衡施工基础数据，反馈标准模块、标准工位设计优化意见；
（5）负责工位制均衡施工的信息化应用和数据贯通；
（6）负责工位制均衡施工的自查评估和持续改善。"
comprehensive,22,画出一组五线制道岔模拟试验电路示意图。,五线制道岔模拟试验电路示意图如下图所示：
comprehensive,23,进行信号联锁关系试验时列车信号开放的联锁关系检查有哪些？,"（1）道岔位置不对信号不能开发。
（2）道岔无表示信号关闭。
（3）区段占用不能开放信号。
（4）区段占用关闭信号。
（5）带动道岔。
（6）防护道岔。
（7）进路锁闭道岔。
（8）敌对信号试验。
（9）敌对照查试验。
（10）随时关闭信号与信号重复开放。
（11）防止重复自动开放信号。
（12）红灯断丝不能开放信号。
（13）侵限绝缘。
（14）大于6‰下坡道延续进路。
（15）到发线出岔。"
comprehensive,24,《关于加强铁路电务工程验收管理的若干补充措施》通知中对施工单位施工质量过程控制方面有哪些要求？,"（1）严禁施工单位无施工图纸施工严禁施工单位擅自修改施工图纸施工过程发现的施工图纸问题应通知建设、 设计单位按程序处理。
（2）施工单位应严格执行 “五核对” 措施。施工前核对施工图纸，布线前采用 “数线头” 和导通测试相结合核对组合内部配线，配线前核对组合侧面配线，器材安装前通过导通测试核对配线，验收前通过模拟试验核对联锁关系。
（3）施工单位完成室内设备安装、调试和联锁试验后，应按照室内图纸对设备器材型号、 安装位置、 机柜端子配线、 防雷接地等逐一进行记名式核对；室外电缆敷设、 设备安装调试和联锁试验完成后，应按照室外图纸对电缆径路 ( 含过轨等) 、 设备安装位置、 器材型号、 箱盒配线和防雷接地等逐一记名式核对。
（4）既有设备改造和过渡工程的配线应采用特定颜色线缆，拆改的配线应有醒目标识。 布线及标记完成后，施工单位、设备管理单位应共同依据既有图纸、 施工图纸和拆改配线表对增、 改、 拆、 过渡的线缆 ( 含组合内部配线) 逐一进行图实核实。
（5）既有设备改造拆除设备及配线时，施工单位必须按照施工图纸严格落实配线 “双端拆除”原则， 确保最后一次施工天窗结束前彻底拆除，不应遗留废弃线缆和设备。
（6）施工单位应安排专人负责室内外设备和配线的“背靠背” 图实核对， 一人核图纸、 一人核实物， 并填写图实核对记录。"
comprehensive,25,综述进行室内施工时，对于防止混电和接地，应进行哪些主要措施？如何判断短路、混电、接地？发生短路、混电、接地现象后一般采用什么方法处理？,"分以下四个阶段进行控制：
（1）配线完成后，插装设备前。
设备插装前，应检查机柜内电源配线静态有无短路混电现象。在机柜不带电的情况下，每个断路器置于“断开”位置（或保险管不插），使用万用表的低阻档分别在每个机柜内部电源分线端子上，测量每一种电源两个极性之间的电阻值，判断有无短路及混电现象。如测试的电阻值接近零欧姆，则说明有短路，需查找处理。再用每个端子去和其它电源端子交叉测量，发现电阻接近零时，则说明有混电。用这样的方法可以检查出静态的混电及短路。
用兆欧表测试每个机柜配线判断有无接地现象。
（2）插装设备后，送电前。
设备插装后，应检查机柜内电源配线静态有无短路混电现象。在机柜不带电的情况下，每个断路器置于“断开”位置（或保险管不插），使用万用表的低阻档分别在每个机柜内部电源分线端子上，测量每一种电源两个极性之间的电阻值，判断有无短路及混电现象。如测试的电阻值接近零欧姆，则说明有短路，需查找处理。再用每个端子去和其它电源端子交叉测量，发现电阻接近零时，则说明有混电。用这样的方法可以检查出静态的混电及短路。
用兆欧表测试每个机柜内部电源分线端子判断有无接地现象。
（3）送电后，接驳既有电源前。
在机柜电源端子测试每一种电源极性、电压，并与其它电源端子交叉测量有无混电现象。接驳既有电源前，用同样方法判断既有电源有无混电现象，测量有无接地现象，做好记录并取得设备监护单位的签认；必要时配合设备监护单位进行处理。
用兆欧表测试每个机柜电源端子判断有无接地现象。
（4）接驳既有电源后。
接驳既有电源后，再次确认是否有混电、接地现象。
发生短路、混电、接地现象后一般采用中断法进行判断，逐步缩小范围，进行处理。"
comprehensive,26,电动转辙机单项试验应符合什么要求？,"电动转辙机单项试验应符合下列要求：
（1）正常转换道岔时，挤切销应保证不发生挤切或挤脱，表示正确。
（2）道岔尖轨与基本轨、心轨与翼轨应密贴良好。
（3）单点牵引道岔牵引点及多点牵引道岔第一牵引点中心线处密贴尖轨（心轨）与基本轨（翼轨）间有4 mm及以上水平间隙时，其余密贴段牵引点中心线处有6 mm及以上水平间隙时，不应锁闭或接通表示。
（4）直向通过速度大于120 km/h小于或等于160 km/h的道岔，尖轨牵引点间有10 mm及以上水平间隙时，不应接通道岔表示。
（5）直向通过速度大于160 km/h的道岔，尖轨的密贴段，在牵引点间设密贴检查器，有5 mm及以上水平间隙时，不应接通道岔表示。
（6）用于道岔表示系统的密贴检查装置，第一牵引点处尖轨与基本轨、心轨与翼轨密贴有4mm及以上间隙时，不得接通道岔表示。
（7）道岔实际开向应与操纵意图、继电器动作、定反位表示一致。
（8）断开任意一组表示接点时，必须切断表示电路。
（9）在道岔转换过程中，可动部分动作平稳、灵活，无别劲、 卡阻现象。
（10）电动转辙机正常转动时，摩擦连接器不空转，作用良好；道岔因故不能转换到底时，摩擦连接器应空转。
（11）电液转辙机在正常转换时，液压系统有足够的压力，道岔因故不能转换到位时，溢流阀应溢流；溢流阀调整灵活，溢流压力应调整为额定转换力时压力的1.1～1.3倍。"
comprehensive,27,《铁路建设工程生产安全重大事故隐患判定标准》中规定了哪些情形应当判定为重大事故隐患？,"（1）专业分包单位无相应资质或未取得安全生产许可证开展施工活动。
（2）施工单位的主要负责人、项目负责人、专职安全生产管理人员无有效铁路工程施工安全生产考核合格证书从事相关工作。
（3）施工、监理、勘察设计单位项目主要负责人连续超过30日不在岗或未实质开展工作。
（4）危险性较大的分部分项工程未按规定编制、审核和审查专项施工方案，或未按规定组织专家论证评审，或施工方案重大变更未重新履行审批程序，即开始施工；危险性较大的分部分项工程未按规定组织实施安全技术交底。
（5）爆破、10千牛以上的吊装、有限空间作业、隧道内动火等危险作业，未安排专门人员进行现场安全管理或未按要求履行作业审批手续。
（6）特种作业人员未依法取得资格证书，已投入使用的特种设备未在规定时限内取得登记证书。
（7）可能存在洪水、雪崩、滑坡、泥石流、崩塌、落石等灾害的复杂地形地质条件下，项目办公区、生活区未经勘察、安全风险评估或未落实防控措施；项目办公区、生活区未与易燃易爆物品存储区、架空明设的用电线路等保持安全距离，或设置在门式起重机、塔式起重机、拌和罐体等高耸设备倾覆范围内，且未采取有效的防护措施。
（8）场区内施工车辆未按规定定期检验、超载运输；使用报废客车或其他严禁载人车辆载人。"
comprehensive,28,画出进站信号机点灯电路,进站信号机点灯电路如图所示：
comprehensive,29,电气集中微机监测系统有哪些监测功能?,"(1)全天候或定时对主体设备进行参数测试，定时须满足修改要求。
(2)对电动转辙机的电流及动作时间进行实时测试并描绘曲线，再现测试值。
(3)对测试参数进行分析、判断、超限报警等。
(4)能记忆、再现、打印，满足事后查询。
(5)具有人机对话功能。
(6)有联网功能，可将车站信息通过计算机网络，传输至相应的目的地。
(7)对开关量的监测能进行逻辑判断。"
comprehensive,30,试述向列车发送临时限速的工作流程.,"（1）临时限速被执行后，RBC和TCC分别通过GSM-R无线通信和应答器将临时限速命令传送给列车，通过车载设备在限速区段使列车限速。
（2）CTCS-3级系统发送激活的临时限速总是与相应的行车许可同时发送给列车。当临时限速被激活后，RBC立即给接近临时限速区段的列车发送该临时限速命令。
（3）CTCS-2级系统发送根据临时限速命令，TCC从其存储的应答器报文中选取相应的应答器报文传送给进出站、中继站等处的有源应答器，当列车从应答器上通过时即可接收相应的限速报文，进行相关限速操作。"
comprehensive,31,简述客货共线铁路（普速技规）各种信号机、表示器，在正常情况下的显示距离。,"（1）进站、通过、接近、遮断信号机，不得小于1000m。
（2）高柱出站、高柱进路信号机，不得小于800m。
（3）预告、驼峰、驼峰辅助信号机，不得小于400m。
（4）调车、矮型进站、矮型出站、矮型进路、复示信号机、容许、引导信号及各种表示器，不得小于200m。
（5）在地形、地物影响视线的地方，进站、通过、接近、预告、遮断信号机的显示距离，在最坏条件下，不得小于200m。"
comprehensive,32,开放信号机的联锁条件有哪些？,"（1）进路空闲。
（2）道岔位置正确。
（3）敌对进路未建立且锁闭。
（4）信号在人工操纵下才能开放，信号关闭后应能防止自动重复开放。
（5）自动关闭信号时机是：列车信号在车一进入信号机内方立即关闭，调车信号在车全部进入信号机内方时关闭，但接近区段停有车辆时，要待车列出清进路内方第一道岔区段时方能关闭。
（6）取消进路或人工解锁时信号应随之关闭。
（7）允许灯光灭灯时，应自动改点禁止灯光。
（8）开放进站或正线出站信号机之前应检查红灯灯丝完整。
（9）不允许乱显示。
（10）电路故障时自动关闭。"
comprehensive,33,营业线施工试验应注意哪些主要事项。,"营业线施工调试应注意下列主要事项：
（1）严禁将尚未纳入联锁的设备与既有设备连接。严禁利用既有使用中的设备作为条件进行试验。
（2）严禁在试验过程采用“夹子线”、“封连线”、“二极管”或其他手段封连使用中的各种信号设备的电气接点。
（3）试验过程中，严禁将使用中的设备拆除进行新安装设备的试验。
（4）新设设备的试验不得影响既有设备的使用。
（5）未登记要点严禁进行新旧设备的倒替施工以及调试。
（6）计算机联锁软件修改后除应进行全站仿真试验外，还应按相关技术标准要求进行联锁试验。
（7）开通施工前，任何人不得超范围进行开通施工准备，不得动用使用中的设备；开通施工结束后，任何人员不得动用使用中的设备。"
comprehensive,34,信号机单项试验应符合的安全要求是什么？,"（1）信号机在安装完成，检查各个灯位的安装、排列顺序、配线是否正确后，再从室内分线盘处对各灯位逐一进行送电试验。
（2）列车色灯信号机必须进行主副灯丝的转换试验，并与室内进行核对。
（3）信号机、表示器灯光必须显示正确，必须达到正常的显示距离要求。
（4）营业线进行信号机送电试验不得影响行车，信号机试验期间灯光必须遮挡，不得与既有信号混淆。
（5）信号机应进行灯光转移试验。"
comprehensive,35,车站联锁模拟试验应符合哪些要求？,"车站联锁模拟试验应符合以下要求：
（1）站内联锁关系正确，符合设计要求；
（2）站内联锁设备与区间、站间、场间的联锁关系符合设计要求；
（3）轨道区段、道岔位置、信号机显示状态的表示与相应的继电器状态和实际状态一致。
（4）计算机联锁设备的采集、驱动单元与相对应的采集对象、执行器件的状态一致。"
comprehensive,36,简述车站股道电码化应满足的规定有什么？,
comprehensive,37,开通的施工组织主要工作有哪些？,"开通的施工组织主要工作有：
（1）施工负责人于预定的封锁时间开始之前，在行车设备登记簿上详细写明设备封锁施工的依据、施工范围、施工时间以及施工期行车作业办理办法。登记须经车站当班值班员签认，值班员接调度员同意封锁施工命令，向施工负责人传达，施工负责人再向现场待命的施工人员下达施工命令；
（2）施工人员得到施工开始命令，方可进行新旧设备的倒替工作和新设备的就位及安装；
（3）新设备安装及新旧设备换装完毕后，由施工单位进行必要的试验复核，确认联锁关系全部正确后，交电务段进行试验；
（4）电务段试验确认全部联锁关系正确后，即可在电务设备登记簿上登记，请求开通使用。车站值班员取得调度命令并在登记簿上确认后，正式开通使用。由施工单位值班，证明设备稳定、功能正常后，正式向接管维修单位办理移交。"
comprehensive,38,高速铁路信号工程接口技术要求应符合那些规定？（高铁细部Q/CR9521-2025）,"（1）道岔安装于桥梁和隧道地段时，转辙设备安装处桥梁和隧道应做加宽处理，符合道岔转辙设备安装净空要求；
（2）车站信号楼侧站台宜设置综合管沟（廊）用于光电缆敷设，综合管沟（廊）应符合排水和光电缆维修空间要求，综合管沟（廊）应采用绝缘支架或金属支架加装绝缘层；
（3）设置道岔融雪装置的车站，站内岔区部分电缆槽宜采用三线槽分别用于电力电缆、融雪电力电缆、通信信号光电缆敷设；
（4）电缆槽设计时应根据现场情况同步设计路基、桥梁、隧道过渡段顺接光电缆槽道，接触网支柱基础不应侵占通信信号电缆槽空间；
（5）无砟轨道两线路间（除正线外）宜设置分支电缆槽用于分支电缆敷设，分支电缆槽应与干线电缆槽相连通；
（6）电缆井内应根据用途设置强弱电电缆直通电缆槽，并做好防排水措施；
（7） 电缆过轨设计时强弱电应分别设置电缆井，符合电缆过轨及引入引出条件要求，过轨管按照用一备一设置；
（8）方向盒、信号机、轨道电路、道岔融雪等设备处电缆槽侧壁，站内无砟轨道转辙机、密贴检查器处轨道板侧壁，两线路间过轨井侧壁应预留接地端子；"
comprehensive,39,简述电缆成端制作要求。,"电缆成端制作要求有：
（1）电缆穿入保护管和密封套后，应将电缆做头部分外护套清洁干净。
（2）电缆开剥长度应按箱盒配线要求确定。
（3）钢带长度应保留10mm，露出铝护套，锯钢带时不应伤及铝护套。
（4）保留10mm铝护套，剩余部分锯断后抽出，露出内屏蔽层。锯铝护套时不得锯伤金属内屏蔽层及电缆芯线。
（5）剔除铝护套保护层，并用砂纸将铝护套和钢带打毛。
（6）保留40mm长的四芯组内屏蔽层，剪除剩余部分，露出电缆芯线。
（7）除去内屏蔽层外绝缘层25～30mm后，再剥开内屏蔽层纵缝。
（8）内衬管应放置在芯线和内屏蔽层之间，压接管应套入内屏蔽层外侧，然后用专用压接钳进行压接。
（9）开剥电缆时应注意保持电缆芯组的自然排序，并用电缆的编号扎纱将芯线组缠紧，避免配线时造成芯线混乱。
（10）用脱脂棉或白布带将芯线和电缆护套之间的缝隙填塞严密，防止灌胶时胶液渗漏。"
comprehensive,40,列控中心与LEU的接口检查有哪些要求？,"列控中心与LEU的接口检查应符合以下要求：
（1）列控中心与LEU的接口应符合设计要求和相关技术标准的规定，且必须冗余配置；
（2）列控中心应能与LEU建立正常通信，并有相应的标识表示通信状态，具备正确传输列控中心报文的功能；
（3）列控中心应设置维修终端，并能收到LEU、有源应答器状态及报警信息。
（4）列控中心应能具备同时与冗余配置的LEU通信、且发送完全相同的应答器报文至LEU的功能。"
comprehensive,41,ZPW-2000A型无绝缘轨道电路电缆使用应满足哪些要求？,"电缆使用应满足下列要求：
（1）ZPW-2000A型轨道电路信号传输应采用铁路数字信号电缆。
（2）电缆中没有相同频率线对时，使用非内屏蔽型电缆。
（3）电缆中有相同频率线对时，使用内屏蔽型电缆。
（4）两个频率相同的发送与接收不能使用同一根电缆。
（5）两个频率相同的发送不能设置在同一屏蔽四线组内。
（6）两个频率相同的接收不能设置在同一屏蔽四线组内。
（7）电缆中各发送、各接收线对必须按四芯组对角线成对使用。
（8）电缆余量不能成“○”形闭合环状。电缆芯线全程对地绝缘大于1MΩ。"
